"","PROBEID","UNIPROT"
"68992","229350_x_at","E9PK67"
"68993","229351_at","Q70CQ1"
"68994","229352_at","A3QRJ0"
"68995","229352_at","Q96PH1"
"68996","229352_at","Q6UW49"
"68997","229353_s_at","Q9H1E3"
"68998","229354_at","A9YTQ3"
"68999","229355_at","D6RAH7"
"69000","229355_at","A0A024RDH2"
"69001","229355_at","P61077"
"69002","229356_x_at","A0A024R9R7"
"69003","229356_x_at","Q9ULG1"
"69004","229357_at","Q9UNA0"
"69005","229358_at","Q14623"
"69006","229359_at","Q76L83"
"69007","229360_at","A0A0D9SEJ8"
"69008","229360_at","B3KUN2"
"69009","229360_at","Q86YH2"
"69010","229361_at","B4DHR4"
"69011","229361_at","O95847"
"69012","229362_at","Q3MIT2"
"69013","229362_at","A8K6R4"
"69014","229363_at",NA
"69015","229364_at",NA
"69016","229365_at","Q0D2I0"
"69017","229365_at","Q6ZSY5"
"69018","229366_at",NA
"69019","229367_s_at","Q6P9H5"
"69020","229367_s_at","B4DH95"
"69021","229367_s_at","A0A090N7V4"
"69022","229368_s_at","A0A024R219"
"69023","229368_s_at","O76080"
"69024","229369_at","Q96IQ7"
"69025","229370_at",NA
"69026","229371_at",NA
"69027","229372_at","Q6ZVE7"
"69028","229373_at",NA
"69029","229374_at","A0A024R452"
"69030","229374_at","P54764"
"69031","229374_at","E9PG71"
"69032","229375_at","Q9UNP9"
"69033","229375_at","B3KSZ1"
"69034","229376_at","Q92786"
"69035","229377_at","Q5TC63"
"69036","229377_at","A0A087X0Y1"
"69037","229378_at","Q6ZVD7"
"69038","229379_at","Q5TGY3"
"69039","229380_at","Q71H61"
"69040","229381_at","Q8NEQ6"
"69041","229382_at","Q9NTI7"
"69042","229382_at","A0A1W2PL72"
"69043","229383_at","A8K0Z6"
"69044","229383_at","Q8TCQ1"
"69045","229383_at","D6RGC4"
"69046","229384_at",NA
"69047","229385_s_at",NA
"69048","229386_at","P47928"
"69049","229387_at","B4DU23"
"69050","229387_at","Q96II8"
"69051","229388_at",NA
"69052","229389_at","Q8NAA4"
"69053","229389_at","Q9H7Q5"
"69054","229390_at","Q5R3K3"
"69055","229391_s_at","Q5R3K3"
"69056","229392_s_at","O00459"
"69057","229393_at","Q96JM7"
"69058","229394_s_at","Q9NRY4"
"69059","229395_at","B7Z425"
"69060","229395_at","Q12846"
"69061","229396_at","O14753"
"69062","229396_at","G3V1B0"
"69063","229397_s_at","Q9NRY4"
"69064","229398_at","Q9NP72"
"69065","229398_at","B7Z4P9"
"69066","229398_at","A0A087X163"
"69067","229398_at","B7Z5V3"
"69068","229399_at","Q496Y1"
"69069","229399_at","Q7Z3E2"
"69070","229399_at","A0A0C4DFU7"
"69071","229400_at","P28358"
"69072","229401_at","B4DMZ3"
"69073","229401_at","Q8NFR9"
"69074","229402_at","Q5VXD3"
"69075","229403_at","P15291"
"69076","229403_at","W6MEN3"
"69077","229404_at","A0A024R4D4"
"69078","229404_at","Q8WVJ9"
"69079","229405_at","Q2M1P5"
"69080","229406_at","A6NFN3"
"69081","229407_at","Q7Z5N4"
"69082","229408_at","Q9UQL6"
"69083","229409_s_at","B3KXN9"
"69084","229409_s_at","Q96SZ5"
"69085","229410_at","A0A024R7G7"
"69086","229410_at","Q96K37"
"69087","229411_at","Q6P2M8"
"69088","229412_at","Q7Z7C8"
"69089","229413_s_at","B3KQ06"
"69090","229413_s_at","B3KWT8"
"69091","229413_s_at","B4DTN5"
"69092","229413_s_at","Q3KNV8"
"69093","229414_at","Q9UKF7"
"69094","229414_at","A0A0C4DGP0"
"69095","229415_at","G4XXL9"
"69096","229415_at","P99999"
"69097","229416_at","Q96KA5"
"69098","229417_at",NA
"69099","229418_at","A0A024QZ60"
"69100","229418_at","B3KQ88"
"69101","229418_at","Q8WU58"
"69102","229418_at","B3KTH5"
"69103","229418_at","B4DRX9"
"69104","229419_at","Q969H0"
"69105","229419_at","G0Z2K0"
"69106","229419_at","S4R3U4"
"69107","229420_at","P62750"
"69108","229421_s_at","A0AV96"
"69109","229422_at","O43847"
"69110","229422_at","Q6UUU9"
"69111","229422_at","G3V1R5"
"69112","229422_at","B1AKJ5"
"69113","229423_at","B4DT73"
"69114","229423_at","O14757"
"69115","229423_at","E7EPP6"
"69116","229424_s_at","Q6ZUM4"
"69117","229424_s_at","Q8N2Y9"
"69118","229424_s_at","E9PNT2"
"69119","229424_s_at","E9PIR1"
"69120","229425_at",NA
"69121","229426_at","P20674"
"69122","229427_at","Q13591"
"69123","229427_at","X5DR95"
"69124","229428_at","O14925"
"69125","229428_at","B4DDK6"
"69126","229429_x_at",NA
"69127","229430_at","Q8TAG6"
"69128","229431_at","O00287"
"69129","229432_at","Q8N159"
"69130","229432_at","Q2NKP2"
"69131","229433_at","A0A087X0H9"
"69132","229433_at","Q5T8P6"
"69133","229434_at",NA
"69134","229435_at","Q1PHJ8"
"69135","229435_at","Q8NEA6"
"69136","229435_at","A0A0S2Z689"
"69137","229436_x_at","P46736"
"69138","229437_at",NA
"69139","229438_at","Q8IXL6"
"69140","229439_s_at","A0AV96"
"69141","229440_at","A0AV96"
"69142","229441_at","O95084"
"69143","229442_at","Q8IYD9"
"69144","229442_at","I7HAS0"
"69145","229442_at","I7GY12"
"69146","229443_at","Q9BRT2"
"69147","229444_at",NA
"69148","229445_at","B4DT46"
"69149","229445_at","P13498"
"69150","229445_at","H3BNP7"
"69151","229446_at",NA
"69152","229447_x_at","Q3BBV0"
"69153","229447_x_at","Q86T75"
"69154","229447_x_at","A0A075B762"
"69155","229448_at","B4DE47"
"69156","229448_at","Q5XG75"
"69157","229448_at","P27544"
"69158","229448_at","A0A024R7N8"
"69159","229448_at","P27539"
"69160","229449_at",NA
"69161","229450_at","O14879"
"69162","229450_at","Q5T765"
"69163","229451_at","J3KNN1"
"69164","229451_at","Q9HCQ5"
"69165","229452_at","I3L2J3"
"69166","229452_at","Q6PEY1"
"69167","229453_at","Q9HB65"
"69168","229453_at","P30101"
"69169","229453_at","V9HVY3"
"69170","229454_at","Q9NYF8"
"69171","229454_at","E9PK91"
"69172","229455_at",NA
"69173","229456_s_at","B4E3V1"
"69174","229456_s_at","O94760"
"69175","229456_s_at","B4DYP1"
"69176","229456_s_at","B1AKK2"
"69177","229456_s_at","B4DGT0"
"69178","229457_at","Q8IWZ3"
"69179","229458_s_at","P51570"
"69180","229458_s_at","V9HWE7"
"69181","229459_at","Q7Z5A7"
"69182","229460_at","Q8IXS8"
"69183","229460_at","B3KUG1"
"69184","229461_x_at","Q7Z3B1"
"69185","229462_at","Q9H8G2"
"69186","229463_at","Q16620"
"69187","229463_at","Q5VWE5"
"69188","229463_at","Q548C2"
"69189","229463_at","A0A024R230"
"69190","229464_at","Q9P2K5"
"69191","229464_at","A0A024R5Q6"
"69192","229465_s_at","Q13332"
"69193","229465_s_at","Q59FX6"
"69194","229465_s_at","Q8NHS7"
"69195","229465_s_at","A0A0A0MR60"
"69196","229466_at","O15016"
"69197","229467_at","Q15366"
"69198","229468_at","Q00526"
"69199","229469_at","A0A024R2A6"
"69200","229469_at","Q96GT9"
"69201","229470_at",NA
"69202","229471_s_at","A0A024R3A8"
"69203","229471_s_at","Q9BRL6"
"69204","229472_at","Q587I9"
"69205","229472_at","Q9C0J8"
"69206","229473_at","Q6UXC1"
"69207","229474_at","Q7RTP6"
"69208","229475_at","Q96JY0"
"69209","229475_at","E9JVC4"
"69210","229475_at","A0A140VJP0"
"69211","229476_s_at","Q92748"
"69212","229477_at","Q92748"
"69213","229478_x_at","Q86UB2"
"69214","229479_at",NA
"69215","229480_at",NA
"69216","229481_at","Q969G9"
"69217","229482_at","Q8N8A6"
"69218","229483_at",NA
"69219","229484_at","Q5JR12"
"69220","229485_x_at","A0PJX4"
"69221","229486_s_at","Q24JP5"
"69222","229487_at","B4E2U8"
"69223","229487_at","Q9UH73"
"69224","229488_at","Q6GQQ9"
"69225","229489_at",NA
"69226","229490_s_at",NA
"69227","229491_at","B7Z488"
"69228","229491_at","B7Z676"
"69229","229491_at","E9PE63"
"69230","229491_at","Q86UD5"
"69231","229491_at","A0A024RDJ7"
"69232","229492_at","Q8TAA9"
"69233","229492_at","A0A024R0E3"
"69234","229493_at",NA
"69235","229494_s_at","Q53GA4"
"69236","229495_at","Q8IYS1"
"69237","229496_at","Q92989"
"69238","229497_at","Q495B1"
"69239","229498_at","Q9NUK0"
"69240","229499_at","Q6MZZ7"
"69241","229500_at","A0A0S2Z514"
"69242","229500_at","Q6PML9"
"69243","229501_s_at","A0A024R5S4"
"69244","229501_s_at","P40818"
"69245","229501_s_at","A8K8N5"
"69246","229502_at","Q8NE62"
"69247","229503_at","Q8N697"
"69248","229504_at","A0A024RD41"
"69249","229504_at","Q9ULC3"
"69250","229505_at",NA
"69251","229506_at","Q5SGD2"
"69252","229507_at","Q96EL1"
"69253","229508_at","P26368"
"69254","229509_at","Q8NHS3"
"69255","229509_at","A0A286YEW8"
"69256","229509_at","A0A286YF73"
"69257","229509_at","A0A286YFI8"
"69258","229509_at","A0A286YFF1"
"69259","229509_at","A0A286YF72"
"69260","229509_at","A0A286YFM2"
"69261","229510_at","Q96JA4"
"69262","229510_at","A0A0A0MS57"
"69263","229511_at","A0A024R1S7"
"69264","229511_at","Q969G3"
"69265","229512_at","F8W881"
"69266","229512_at","Q9NX05"
"69267","229513_at","Q96SI9"
"69268","229513_at","V9HWK4"
"69269","229513_at","A0A0S2Z5K8"
"69270","229514_at","A0A024R6E4"
"69271","229514_at","Q9NWQ4"
"69272","229514_at","A0A024R6J0"
"69273","229515_at","Q96IZ0"
"69274","229516_at","Q8NC90"
"69275","229516_at","A0A024R876"
"69276","229516_at","Q8NA23"
"69277","229517_at","A0A087WTF0"
"69278","229517_at","A2A3K4"
"69279","229517_at","A8K0X7"
"69280","229518_at","Q96A09"
"69281","229519_at","P51114"
"69282","229519_at","A0A0F7KYT8"
"69283","229519_at","A0A0F7L1S3"
"69284","229519_at","E7EU85"
"69285","229520_s_at","A0A024R6E4"
"69286","229520_s_at","Q9NWQ4"
"69287","229520_s_at","A0A024R6J0"
"69288","229521_at","Q8N9Z2"
"69289","229522_at","Q8WUS8"
"69290","229523_at","A6NKL6"
"69291","229524_at","O75071"
"69292","229525_at","A0A024R341"
"69293","229525_at","Q6I9Y2"
"69294","229525_at","A0A024R332"
"69295","229526_at","Q8NBQ7"
"69296","229527_s_at","A0A140VJQ6"
"69297","229527_s_at","Q9BXB4"
"69298","229528_at","A3KN83"
"69299","229529_at","O43680"
"69300","229530_at","Q02108"
"69301","229530_at","B3KU69"
"69302","229531_at",NA
"69303","229532_at","A0A024R2Z2"
"69304","229532_at","Q8TBZ5"
"69305","229532_at","Q96K08"
"69306","229533_x_at","Q8NEM1"
"69307","229534_at","Q8N9L9"
"69308","229535_at","Q8WUK0"
"69309","229536_at","O95072"
"69310","229537_at","P61968"
"69311","229538_s_at","Q86VI3"
"69312","229539_at","Q9NUT2"
"69313","229540_at","Q06330"
"69314","229541_at",NA
"69315","229542_at","Q9H1P6"
"69316","229543_at","Q5R3K3"
"69317","229544_at",NA
"69318","229545_at","Q49AC8"
"69319","229545_at","Q54A15"
"69320","229545_at","Q9BQL6"
"69321","229546_at","Q96KN4"
"69322","229547_s_at","Q9Y3S1"
"69323","229547_s_at","F8W9F9"
"69324","229548_at",NA
"69325","229549_at","A0A024R755"
"69326","229549_at","O43852"
"69327","229549_at","B3KQF5"
"69328","229549_at","Q6IAW5"
"69329","229550_at","Q9P2D8"
"69330","229551_x_at","Q7RTV3"
"69331","229552_at","O00198"
"69332","229553_at","Q6PCE3"
"69333","229554_at","P51884"
"69334","229555_at","Q7Z7M9"
"69335","229556_at",NA
"69336","229557_at",NA
"69337","229558_at","Q1ED39"
"69338","229559_at","Q8N819"
"69339","229560_at","Q9NR97"
"69340","229561_at","Q8ND23"
"69341","229562_at","P62906"
"69342","229562_at","A0A024RCW3"
"69343","229563_s_at","P62906"
"69344","229563_s_at","A0A024RCW3"
"69345","229564_at","Q9Y3A4"
"69346","229565_x_at","A0A024RBQ4"
"69347","229565_x_at","O15119"
"69348","229565_x_at","A0A024RBL6"
"69349","229566_at",NA
"69350","229567_at","A5D6W6"
"69351","229568_at","Q86TA1"
"69352","229569_at",NA
"69353","229570_at","O15230"
"69354","229571_at",NA
"69355","229572_at","Q9Y487"
"69356","229573_at","Q6P468"
"69357","229573_at","Q93008"
"69358","229573_at","Q86X58"
"69359","229574_at","Q13595"
"69360","229574_at","Q549U1"
"69361","229575_at",NA
"69362","229576_s_at","A0A024RBQ4"
"69363","229576_s_at","O15119"
"69364","229576_s_at","A0A024RBL6"
"69365","229577_at","Q2TU73"
"69366","229577_at","Q86UL3"
"69367","229578_at","Q86VZ3"
"69368","229578_at","Q9BR39"
"69369","229579_s_at","A7MBM2"
"69370","229580_at","Q9H4D0"
"69371","229581_at","P0C7U0"
"69372","229582_at","Q6PI98"
"69373","229582_at","K7EIY8"
"69374","229583_at",NA
"69375","229584_at","Q17RV3"
"69376","229584_at","Q5S007"
"69377","229585_at","Q6MZQ3"
"69378","229585_at","Q8N6G6"
"69379","229586_at","Q3L8U1"
"69380","229587_at","Q9UBT2"
"69381","229588_at","Q8IXB1"
"69382","229589_x_at","Q86UB2"
"69383","229590_at","A8K4C8"
"69384","229590_at","P26373"
"69385","229591_at","O75197"
"69386","229592_at",NA
"69387","229593_at","O75367"
"69388","229594_at","Q68D10"
"69389","229595_at","A0A024R2I5"
"69390","229595_at","Q8N4Q1"
"69391","229595_at","A0A024R2F8"
"69392","229596_at","B3KVC5"
"69393","229596_at","Q96NU7"
"69394","229597_s_at","Q6ZS81"
"69395","229598_at","A0A0D9SG04"
"69396","229598_at","B7Z2P5"
"69397","229598_at","Q53SF7"
"69398","229599_at","A0A1U9AC72"
"69399","229599_at","K7EJ46"
"69400","229600_s_at","O75976"
"69401","229601_at","Q96KG9"
"69402","229601_at","E9PK59"
"69403","229602_at",NA
"69404","229603_at","Q6ZW61"
"69405","229604_at",NA
"69406","229605_at","Q6IPT4"
"69407","229606_at",NA
"69408","229607_at",NA
"69409","229608_at","Q9NTI7"
"69410","229608_at","A0A1W2PL72"
"69411","229609_at",NA
"69412","229610_at","Q8IYA6"
"69413","229611_at","B4DR62"
"69414","229611_at","Q96KR4"
"69415","229612_at",NA
"69416","229613_at",NA
"69417","229614_at","A2RRD8"
"69418","229615_at","Q5VYV7"
"69419","229616_s_at","Q8IUY3"
"69420","229617_x_at","O95782"
"69421","229618_at","P57768"
"69422","229619_at","P14207"
"69423","229620_at","P49908"
"69424","229621_x_at",NA
"69425","229622_at","Q4G0M1"
"69426","229623_at","B9EJG8"
"69427","229624_at","Q9H6K4"
"69428","229624_at","B4DK77"
"69429","229625_at","Q96PP8"
"69430","229626_at","Q52MB2"
"69431","229627_at","B4DZK1"
"69432","229628_s_at","B4DZK1"
"69433","229629_at",NA
"69434","229630_s_at","Q15007"
"69435","229630_s_at","A0A087X1R4"
"69436","229631_at","B0I1S4"
"69437","229631_at","Q96M86"
"69438","229632_s_at","Q9NVR2"
"69439","229633_at","Q9NVR2"
"69440","229634_at","Q8IV31"
"69441","229635_at",NA
"69442","229636_at","A0A024R342"
"69443","229636_at","O14569"
"69444","229637_at","B7WPL0"
"69445","229637_at","Q9NVN3"
"69446","229637_at","A0A024RBG9"
"69447","229638_at","P78415"
"69448","229639_s_at","P41440"
"69449","229639_s_at","D3DSM6"
"69450","229640_x_at",NA
"69451","229641_at","Q6UXH8"
"69452","229642_at","Q14155"
"69453","229642_at","Q5W9H1"
"69454","229642_at","A0A024RDY9"
"69455","229642_at","B7Z6G2"
"69456","229642_at","B7Z344"
"69457","229642_at","E9PDQ5"
"69458","229643_at","P23229"
"69459","229644_at","B2RAH7"
"69460","229644_at","P48147"
"69461","229645_at","Q0P6D2"
"69462","229646_at","A7XYQ1"
"69463","229646_at","Q24K27"
"69464","229647_at","P28331"
"69465","229647_at","E5KRK5"
"69466","229648_at","A7KAX9"
"69467","229648_at","Q86T64"
"69468","229649_at","Q9HDB5"
"69469","229649_at","A0A0U1RRJ0"
"69470","229649_at","Q9Y4C0"
"69471","229650_s_at","B7WNH4"
"69472","229650_s_at","Q9BQ49"
"69473","229651_at","Q53EL9"
"69474","229652_s_at","A0A024R6I1"
"69475","229652_s_at","O00409"
"69476","229653_at","B3KS06"
"69477","229653_at","Q5VIR6"
"69478","229654_at",NA
"69479","229655_at","Q7Z5A7"
"69480","229656_s_at","Q6ZMW3"
"69481","229657_at","F1D8N7"
"69482","229657_at","P10828"
"69483","229658_at","Q9UIG0"
"69484","229659_s_at","P01833"
"69485","229660_at","Q96N06"
"69486","229660_at","A0A087WYH0"
"69487","229661_at","Q9UJQ4"
"69488","229662_at","P20585"
"69489","229663_at","Q86WA8"
"69490","229663_at","E7EN44"
"69491","229664_at","A1L4K2"
"69492","229664_at","P45983"
"69493","229665_at","Q12996"
"69494","229666_s_at","Q12996"
"69495","229667_s_at","P17481"
"69496","229667_s_at","Q8N8T3"
"69497","229667_s_at","I3L3R1"
"69498","229668_at",NA
"69499","229669_at",NA
"69500","229670_at",NA
"69501","229671_s_at","Q9NYP9"
"69502","229672_at","Q9NVA1"
"69503","229672_at","Q3KRB6"
"69504","229672_at","B7Z314"
"69505","229673_at","A0A024R6E4"
"69506","229673_at","Q9NWQ4"
"69507","229673_at","A0A024R6J0"
"69508","229674_at","Q9NUC0"
"69509","229675_at",NA
"69510","229676_at","Q9NVV4"
"69511","229677_at","Q9BRY0"
"69512","229678_at",NA
"69513","229679_at","Q8N812"
"69514","229680_at","Q9BSH4"
"69515","229681_at",NA
"69516","229682_at","Q9UPY8"
"69517","229683_s_at","Q96SI1"
"69518","229684_s_at","Q9H582"
"69519","229684_s_at","A7E234"
"69520","229685_at",NA
"69521","229686_at","Q86VZ1"
"69522","229687_s_at","A0A087WWZ6"
"69523","229687_s_at","Q9NQV5"
"69524","229688_at","A0A087WWZ6"
"69525","229688_at","Q9NQV5"
"69526","229689_s_at",NA
"69527","229690_at","Q8N4B1"
"69528","229691_at","B2RXF5"
"69529","229692_at",NA
"69530","229693_at","Q6QAJ8"
"69531","229693_at","J3KSZ3"
"69532","229694_at","Q9BZH6"
"69533","229695_at",NA
"69534","229696_at","P22830"
"69535","229696_at","Q7KZA3"
"69536","229697_at","Q9BW71"
"69537","229698_at","Q9BYB0"
"69538","229699_at",NA
"69539","229700_at",NA
"69540","229701_at","A0A024QZN2"
"69541","229701_at","Q8WXX5"
"69542","229702_at","Q9Y6M4"
"69543","229703_at","Q12959"
"69544","229703_at","A0A0C4DFT3"
"69545","229703_at","B4DF78"
"69546","229704_at",NA
"69547","229705_at","A8MYT4"
"69548","229705_at","B4DPV9"
"69549","229705_at","Q8NEB9"
"69550","229706_at","O14776"
"69551","229707_at","A0A024R4S7"
"69552","229707_at","Q8WXB4"
"69553","229707_at","Q9H7U2"
"69554","229707_at","B4DFC8"
"69555","229708_at","Q9NXH8"
"69556","229709_at","P54709"
"69557","229710_at","Q5T890"
"69558","229711_s_at","A0A0A8KB75"
"69559","229711_s_at","A7UKX8"
"69560","229711_s_at","A7UKX9"
"69561","229711_s_at","G3XA89"
"69562","229711_s_at","Q00987"
"69563","229711_s_at","A7UKX7"
"69564","229711_s_at","Q96DS0"
"69565","229712_at","Q92966"
"69566","229713_at","P48426"
"69567","229714_at","Q8IZP7"
"69568","229715_at","Q68D85"
"69569","229716_at",NA
"69570","229717_at","Q86WK7"
"69571","229717_at","Q9Y5P6"
"69572","229718_at","A0A024RDV1"
"69573","229718_at","Q5TBK1"
"69574","229718_at","Q9UQP6"
"69575","229718_at","A0A024RDR5"
"69576","229718_at","Q9Y273"
"69577","229719_s_at","Q96Q80"
"69578","229720_at","Q99933"
"69579","229721_x_at","Q96Q80"
"69580","229722_at",NA
"69581","229723_at","Q8N103"
"69582","229724_at","P28472"
"69583","229724_at","B2RCW8"
"69584","229724_at","X5DQY4"
"69585","229725_at","Q9UKU0"
"69586","229725_at","B4DFW3"
"69587","229725_at","B2RB13"
"69588","229726_at","I3L2P9"
"69589","229726_at","Q13588"
"69590","229727_x_at","A6NLJ0"
"69591","229728_at",NA
"69592","229729_at","A6NDV4"
"69593","229730_at","Q2TAL5"
"69594","229731_at","O43638"
"69595","229732_at","P16415"
"69596","229733_s_at",NA
"69597","229734_at",NA
"69598","229735_s_at","Q6P499"
"69599","229735_s_at","A6NN97"
"69600","229736_at","Q8N661"
"69601","229737_at","Q96IP4"
"69602","229738_at","B0I1S1"
"69603","229738_at","Q8IVF4"
"69604","229739_s_at","Q8NEG7"
"69605","229740_at","Q71RC9"
"69606","229741_at","Q7Z434"
"69607","229742_at","A6NNL5"
"69608","229743_at","Q7Z4V0"
"69609","229743_at","Q5T427"
"69610","229744_at","P28290"
"69611","229744_at","E9PHV5"
"69612","229744_at","E7EUL7"
"69613","229745_x_at","A0A0C4DFP1"
"69614","229745_x_at","Q96B18"
"69615","229746_x_at","A8MTT3"
"69616","229747_x_at",NA
"69617","229748_x_at",NA
"69618","229749_at","B7Z9Z0"
"69619","229749_at","Q32M45"
"69620","229750_at","P09086"
"69621","229750_at","B5ME60"
"69622","229750_at","H0YLL6"
"69623","229751_s_at","Q9H0K6"
"69624","229752_at","Q9H2S9"
"69625","229753_at","P14859"
"69626","229753_at","A0A024R8Y2"
"69627","229754_at",NA
"69628","229755_x_at","Q9NYJ7"
"69629","229756_at",NA
"69630","229757_at",NA
"69631","229758_at","Q53EQ6"
"69632","229759_s_at","Q14D04"
"69633","229760_at","Q14D04"
"69634","229761_at",NA
"69635","229762_at",NA
"69636","229763_at","Q8IVH2"
"69637","229764_at","Q6ZUI0"
"69638","229765_at","O43670"
"69639","229766_at","P59923"
"69640","229766_at","B7ZKX2"
"69641","229767_at","Q9BTW9"
"69642","229768_at","A0A126GVF8"
"69643","229768_at","Q8TCB6"
"69644","229769_at","Q9NWH2"
"69645","229770_at","Q96MS3"
"69646","229771_at","O43283"
"69647","229772_at","Q8N688"
"69648","229773_at","A8K287"
"69649","229773_at","O00161"
"69650","229773_at","A0A024R9R8"
"69651","229774_at","J9JIF5"
"69652","229775_s_at","P55196"
"69653","229775_s_at","A8MQ02"
"69654","229775_s_at","G1UI22"
"69655","229775_s_at","J3KN01"
"69656","229776_at","Q9UIG8"
"69657","229777_at","Q8NCR9"
"69658","229778_at","Q9BT56"
"69659","229779_at","P53420"
"69660","229780_at","O43312"
"69661","229780_at","A5YM41"
"69662","229781_at",NA
"69663","229782_at",NA
"69664","229783_at","A8MYJ1"
"69665","229783_at","B0AZU4"
"69666","229783_at","Q12802"
"69667","229784_at",NA
"69668","229785_at","O00522"
"69669","229785_at","A4D1F7"
"69670","229786_at","B4DZK9"
"69671","229786_at","Q9UIY3"
"69672","229786_at","B2R7R2"
"69673","229787_s_at","O15294"
"69674","229788_s_at","A0PJJ9"
"69675","229788_s_at","Q9UJ14"
"69676","229789_at","Q6B0B8"
"69677","229790_at","Q15554"
"69678","229791_at","Q7L5N7"
"69679","229792_at","Q6TDP4"
"69680","229793_at","P0C7U1"
"69681","229794_at","Q6P3V2"
"69682","229794_at","A0A0C4DFY4"
"69683","229795_at",NA
"69684","229796_at","Q9UIU6"
"69685","229797_at","Q8TDD5"
"69686","229798_s_at","F5GXW6"
"69687","229798_s_at","O95415"
"69688","229799_s_at","P13591"
"69689","229799_s_at","A0A087WWD4"
"69690","229800_at","O15075"
"69691","229800_at","B7Z5K4"
"69692","229800_at","Q5VZY9"
"69693","229801_at","Q86WR7"
"69694","229802_at","O95388"
"69695","229803_s_at","O95989"
"69696","229803_s_at","A0A1W2PQS6"
"69697","229804_x_at","Q9BRT8"
"69698","229804_x_at","A0A087X140"
"69699","229804_x_at","C9J3G2"
"69700","229804_x_at","Q8IUF1"
"69701","229804_x_at","O60748"
"69702","229804_x_at","Q5RIB3"
"69703","229804_x_at","Q6NVZ8"
"69704","229804_x_at","Q5RIB5"
"69705","229804_x_at","Q9H2J8"
"69706","229804_x_at","Q5RIA9"
"69707","229804_x_at","Q5RIB0"
