Entry	Entry name	Gene names
Q9HD47	MOG1_HUMAN	RANGRF MOG1 RANGNRF HSPC165 HSPC236 MDS5
Q9HD67	MYO10_HUMAN	MYO10 KIAA0799
Q9HDC5	JPH1_HUMAN	JPH1 JP1
Q9NNW5	WDR6_HUMAN	WDR6
Q9NNW7	TRXR2_HUMAN	TXNRD2 KIAA1652 TRXR2
Q9NNX6	CD209_HUMAN	CD209 CLEC4L
Q9NP58	ABCB6_HUMAN	ABCB6 MTABC3 PRP UMAT
Q9NP61	ARFG3_HUMAN	ARFGAP3 ARFGAP1
Q9NP62	GCM1_HUMAN	GCM1 GCMA
Q9NP71	MLXPL_HUMAN	MLXIPL BHLHD14 MIO WBSCR14
Q9NP77	SSU72_HUMAN	SSU72 HSPC182 PNAS-120
Q9NP78	ABCB9_HUMAN	ABCB9 KIAA1520
Q9NP79	VTA1_HUMAN	VTA1 C6orf55 HSPC228 My012
Q9NP80	PLPL8_HUMAN	PNPLA8 IPLA22 IPLA2G BM-043
Q9NP86	CABP5_HUMAN	CABP5 CABP3
Q9NP92	RT30_HUMAN	MRPS30 PDCD9 BM-047
Q9NP97	DLRB1_HUMAN	DYNLRB1 BITH DNCL2A DNLC2A ROBLD1 HSPC162
Q9NPA8	ENY2_HUMAN	ENY2 DC6
Q9NPB3	CABP2_HUMAN	CABP2
Q9NPB6	PAR6A_HUMAN	PARD6A PAR6A
Q9NPC1	LT4R2_HUMAN	LTB4R2 BLT2R BLTR2
Q9NPC7	MYNN_HUMAN	MYNN OSZF ZBTB31 SBBIZ1
Q9NPD3	EXOS4_HUMAN	EXOSC4 RRP41 SKI6
Q9NPD5	SO1B3_HUMAN	SLCO1B3 LST2 OATP1B3 OATP8 SLC21A8
Q9NPD8	UBE2T_HUMAN	UBE2T HSPC150 PIG50
Q9NPF0	CD320_HUMAN	CD320 8D6A UNQ198/PRO224
Q9NPF4	OSGEP_HUMAN	OSGEP GCPL1
Q9NPF5	DMAP1_HUMAN	DMAP1 KIAA1425
Q9NPF8	ADAP2_HUMAN	ADAP2 CENTA2
Q9NPG1	FZD3_HUMAN	FZD3
Q9NPH0	PPA6_HUMAN	ACP6 ACPL1 LPAP UNQ205/PRO231
Q9NPH5	NOX4_HUMAN	NOX4 RENOX
Q9NPH9	IL26_HUMAN	IL26 AK155
Q9NPI1	BRD7_HUMAN	BRD7 BP75 CELTIX1
Q9NPI5	NRK2_HUMAN	NMRK2 ITGB1BP3 NRK2
Q9NPJ1	MKKS_HUMAN	MKKS BBS6
Q9NPJ3	ACO13_HUMAN	ACOT13 THEM2 HT012 PNAS-27
Q9NPJ4	PNRC2_HUMAN	PNRC2 HSPC208
Q9NPJ6	MED4_HUMAN	MED4 ARC36 DRIP36 VDRIP HSPC126
Q9NPJ8	NXT2_HUMAN	NXT2 BM-025 DC9
Q9NPL8	TIDC1_HUMAN	TIMMDC1 C3orf1 UNQ247/PRO284
Q9NPY3	C1QR1_HUMAN	CD93 C1QR1 MXRA4
Q9NQ11	AT132_HUMAN	ATP13A2 PARK9
Q9NQ38	ISK5_HUMAN	SPINK5
Q9NQ48	LZTL1_HUMAN	LZTFL1
Q9NQ50	RM40_HUMAN	MRPL40 NLVCF URIM
Q9NQ55	SSF1_HUMAN	PPAN BXDC3 SSF1
Q9NQ87	HEYL_HUMAN	HEYL BHLHB33 HRT3
Q9NQ88	TIGAR_HUMAN	TIGAR C12orf5
Q9NQ90	ANO2_HUMAN	ANO2 C12orf3 TMEM16B
Q9NQ92	COPRS_HUMAN	COPRS C17orf79 COPR5
Q9NQB0	TF7L2_HUMAN	TCF7L2 TCF4
Q9NQC3	RTN4_HUMAN	RTN4 KIAA0886 NOGO My043 SP1507
Q9NQC7	CYLD_HUMAN	CYLD CYLD1 KIAA0849 HSPC057
Q9NQE7	TSSP_HUMAN	PRSS16 TSSP
Q9NQG5	RPR1B_HUMAN	RPRD1B C20orf77 CREPT
Q9NQG6	MID51_HUMAN	MIEF1 MID51 SMCR7L
Q9NQG7	HPS4_HUMAN	HPS4 KIAA1667
Q9NQH7	XPP3_HUMAN	XPNPEP3
Q9NQL2	RRAGD_HUMAN	RRAGD
Q9NQP4	PFD4_HUMAN	PFDN4 PFD4
Q9NQQ7	S35C2_HUMAN	SLC35C2 C20orf5 OVCOV1 CGI-15
Q9NQR1	KMT5A_HUMAN	KMT5A PRSET7 SET07 SET8 SETD8
Q9NQR4	NIT2_HUMAN	NIT2 CUA002
Q9NQS7	INCE_HUMAN	INCENP
Q9NQT4	EXOS5_HUMAN	EXOSC5 CML28 RRP46
Q9NQT5	EXOS3_HUMAN	EXOSC3 RRP40 CGI-102
Q9NQU5	PAK6_HUMAN	PAK6 PAK5
Q9NQV5	PRD11_HUMAN	PRDM11 PFM8
Q9NQV8	PRDM8_HUMAN	PRDM8 PFM5
Q9NQW6	ANLN_HUMAN	ANLN
Q9NQW7	XPP1_HUMAN	XPNPEP1 XPNPEPL XPNPEPL1
Q9NQX1	PRDM5_HUMAN	PRDM5 PFM2
Q9NQX7	ITM2C_HUMAN	ITM2C BRI3 hucep-14 NPD018 PSEC0047
Q9NQZ2	SAS10_HUMAN	UTP3 CRLZ1 SAS10
Q9NQZ3	DAZ1_HUMAN	DAZ1 DAZ SPGY
Q9NQZ6	ZC4H2_HUMAN	ZC4H2 HCA127 KIAA1166
Q9NR00	TCIM_HUMAN	TCIM C8orf4 TC1
Q9NR12	PDLI7_HUMAN	PDLIM7 ENIGMA
Q9NR19	ACSA_HUMAN	ACSS2 ACAS2
Q9NR22	ANM8_HUMAN	PRMT8 HRMT1L3 HRMT1L4
Q9NR28	DBLOH_HUMAN	DIABLO SMAC
Q9NR30	DDX21_HUMAN	DDX21
Q9NR46	SHLB2_HUMAN	SH3GLB2 KIAA1848 PP578
Q9NR48	ASH1L_HUMAN	ASH1L KIAA1420 KMT2H
Q9NR56	MBNL1_HUMAN	MBNL1 EXP KIAA0428 MBNL
Q9NR96	TLR9_HUMAN	TLR9 UNQ5798/PRO19605
Q9NRA0	SPHK2_HUMAN	SPHK2 SK2
Q9NRA1	PDGFC_HUMAN	PDGFC SCDGF UNQ174/PRO200
Q9NRA2	S17A5_HUMAN	SLC17A5
Q9NRC8	SIR7_HUMAN	SIRT7 SIR2L7
Q9NRD5	PICK1_HUMAN	PICK1 PRKCABP
Q9NRD9	DUOX1_HUMAN	DUOX1 DUOX LNOX1 THOX1
Q9NRG7	D39U1_HUMAN	SDR39U1 C14orf124 HCDI
Q9NRG9	AAAS_HUMAN	AAAS ADRACALA GL003
Q9NRI5	DISC1_HUMAN	DISC1 KIAA0457
Q9NRM7	LATS2_HUMAN	LATS2 KPM
Q9NRP2	COXM2_HUMAN	CMC2 C16orf61 DC13
Q9NRP7	STK36_HUMAN	STK36 KIAA1278
Q9NRQ2	PLS4_HUMAN	PLSCR4 GIG43
Q9NRR3	C42S2_HUMAN	CDC42SE2 SPEC2
Q9NRR5	UBQL4_HUMAN	UBQLN4 C1orf6 CIP75 UBIN
Q9NRR8	C42S1_HUMAN	CDC42SE1 SPEC1
Q9NRS6	SNX15_HUMAN	SNX15
Q9NRW1	RAB6B_HUMAN	RAB6B
Q9NRW3	ABC3C_HUMAN	APOBEC3C APOBEC1L PBI
Q9NRW4	DUS22_HUMAN	DUSP22 JSP1 LMWDSP2 MKPX
Q9NRX1	PNO1_HUMAN	PNO1
Q9NRX2	RM17_HUMAN	MRPL17 LIP2
Q9NRX4	PHP14_HUMAN	PHPT1 PHP14 CGI-202 HSPC141
Q9NRY2	SOSSC_HUMAN	INIP C9orf80 SSBIP1 HSPC043 HSPC291
Q9NRY6	PLS3_HUMAN	PLSCR3
Q9NRZ7	PLCC_HUMAN	AGPAT3 LPAAT3 UNQ759/PRO1490
Q9NS18	GLRX2_HUMAN	GLRX2 GRX2 CGI-133
Q9NS23	RASF1_HUMAN	RASSF1 RDA32
Q9NS26	SPNXA_HUMAN	SPANXA1 SPANXA; SPANXA2
Q9NS37	ZHANG_HUMAN	CREBZF ZF
Q9NS56	TOPRS_HUMAN	TOPORS LUN TP53BPL
Q9NS69	TOM22_HUMAN	TOMM22 TOM22
Q9NS73	MBIP1_HUMAN	MBIP BM-015
Q9NS86	LANC2_HUMAN	LANCL2 GPR69B TASP
Q9NS91	RAD18_HUMAN	RAD18 RNF73
Q9NS93	TM7S3_HUMAN	TM7SF3
Q9NSA3	CNBP1_HUMAN	CTNNBIP1 ICAT
Q9NSC2	SALL1_HUMAN	SALL1 SAL1 ZNF794
Q9NSE4	SYIM_HUMAN	IARS2
Q9NSI6	BRWD1_HUMAN	BRWD1 C21orf107 WDR9
Q9NSI8	SAMN1_HUMAN	SAMSN1 HACS1
Q9NSK7	CS012_HUMAN	C19orf12
Q9NSP4	CENPM_HUMAN	CENPM C22orf18 ICEN39 PANE1
Q9NSU2	TREX1_HUMAN	TREX1
Q9NT62	ATG3_HUMAN	ATG3 APG3 APG3L
Q9NTG7	SIR3_HUMAN	SIRT3 SIR2L3
Q9NTI2	AT8A2_HUMAN	ATP8A2 ATPIB
Q9NTI7	INKA2_HUMAN	INKA2 C1orf183 FAM212B
Q9NTJ3	SMC4_HUMAN	SMC4 CAPC SMC4L1
Q9NTJ5	SAC1_HUMAN	SACM1L KIAA0851 SAC1
Q9NTK1	DEPP1_HUMAN	DEPP1 C10orf10 DEPP FIG
Q9NTK5	OLA1_HUMAN	OLA1 GTPBP9 PRO2455 PTD004
Q9NTM9	CUTC_HUMAN	CUTC CGI-32
Q9NTQ9	CXB4_HUMAN	GJB4
Q9NTX7	RN146_HUMAN	RNF146
Q9NTX9	F217B_HUMAN	FAM217B C20orf177
Q9NU22	MDN1_HUMAN	MDN1 KIAA0301
Q9NUA8	ZBT40_HUMAN	ZBTB40 KIAA0478
Q9NUE0	ZDH18_HUMAN	ZDHHC18
Q9NUJ1	ABHDA_HUMAN	ABHD10
Q9NUL5	SHFL_HUMAN	SHFL C19orf66 FLJ11286 IRAV RYDEN SFL
Q9NUL7	DDX28_HUMAN	DDX28 MDDX28
Q9NUM4	T106B_HUMAN	TMEM106B
Q9NUP9	LIN7C_HUMAN	LIN7C MALS3 VELI3
Q9NUQ2	PLCE_HUMAN	AGPAT5
Q9NUQ6	SPS2L_HUMAN	SPATS2L DNAPTP6 SP1224
Q9NUT2	MITOS_HUMAN	ABCB8 MABC1 MITOSUR
Q9NUV9	GIMA4_HUMAN	GIMAP4 IAN1 IMAP4 MSTP062
Q9NUW8	TYDP1_HUMAN	TDP1
Q9NUX5	POTE1_HUMAN	POT1
Q9NUY8	TBC23_HUMAN	TBC1D23 NS4ATP1
Q9NV06	DCA13_HUMAN	DCAF13 WDSOF1 HSPC064
Q9NV29	TM100_HUMAN	TMEM100
Q9NV31	IMP3_HUMAN	IMP3 C15orf12 MRPS4
Q9NV56	MRGBP_HUMAN	MRGBP C20orf20
Q9NV88	INT9_HUMAN	INTS9 RC74
Q9NV92	NFIP2_HUMAN	NDFIP2 KIAA1165 N4WBP5A
Q9NV96	CC50A_HUMAN	TMEM30A C6orf67 CDC50A
Q9NVC6	MED17_HUMAN	MED17 ARC77 CRSP6 DRIP77 DRIP80 TRAP80
Q9NVH1	DJC11_HUMAN	DNAJC11
Q9NVH2	INT7_HUMAN	INTS7 C1orf73
Q9NVH6	TMLH_HUMAN	TMLHE TMLH
Q9NVI1	FANCI_HUMAN	FANCI KIAA1794
Q9NVI7	ATD3A_HUMAN	ATAD3A
Q9NVM4	ANM7_HUMAN	PRMT7 KIAA1933
Q9NVM9	INT13_HUMAN	INTS13 ASUN C12orf11 GCT1
Q9NVN3	RIC8B_HUMAN	RIC8B
Q9NVN8	GNL3L_HUMAN	GNL3L
Q9NVP1	DDX18_HUMAN	DDX18 cPERP-D
Q9NVR2	INT10_HUMAN	INTS10 C8orf35
Q9NVR5	KTU_HUMAN	DNAAF2 C14orf104 KTU
Q9NVS2	RT18A_HUMAN	MRPS18A
Q9NVS9	PNPO_HUMAN	PNPO
Q9NVU0	RPC5_HUMAN	POLR3E KIAA1452
Q9NVU7	SDA1_HUMAN	SDAD1 NUC130
Q9NVV0	TM38B_HUMAN	TMEM38B C9orf87
Q9NVV4	PAPD1_HUMAN	MTPAP PAPD1
Q9NVV9	THAP1_HUMAN	THAP1
Q9NVW2	RNF12_HUMAN	RLIM RNF12
Q9NVX0	HAUS2_HUMAN	HAUS2 C15orf25 CEP27
Q9NVX2	NLE1_HUMAN	NLE1 HUSSY-07
Q9NW13	RBM28_HUMAN	RBM28
Q9NW15	ANO10_HUMAN	ANO10 TMEM16K
Q9NW64	RBM22_HUMAN	RBM22 ZC3H16 199G4
Q9NWB6	ARGL1_HUMAN	ARGLU1
Q9NWD9	BEX4_HUMAN	BEX4 BEXL1 NADE3
Q9NWF9	RN216_HUMAN	RNF216 TRIAD3 UBCE7IP1 ZIN
Q9NWM0	SMOX_HUMAN	SMOX C20orf16 SMO UNQ3039/PRO9854
Q9NWQ8	PHAG1_HUMAN	PAG1 CBP PAG
Q9NWQ9	CN119_HUMAN	C14orf119 My028
Q9NWS0	PIHD1_HUMAN	PIH1D1 NOP17
Q9NWS8	RMND1_HUMAN	RMND1 C6orf96
Q9NWT6	HIF1N_HUMAN	HIF1AN FIH1
Q9NWT8	AKIP_HUMAN	AURKAIP1 AIP AKIP MRPS38
Q9NWU1	OXSM_HUMAN	OXSM
Q9NWU2	GID8_HUMAN	GID8 C20orf11 TWA1
Q9NWU5	RM22_HUMAN	MRPL22 MRPL25 RPML25 HSPC158
Q9NWV8	BABA1_HUMAN	BABAM1 C19orf62 MERIT40 NBA1 HSPC142
Q9NWW5	CLN6_HUMAN	CLN6
Q9NWW7	CB042_HUMAN	C2orf42
Q9NWX6	THG1_HUMAN	THG1L ICF45
Q9NWY4	HPF1_HUMAN	HPF1 C4orf27
Q9NWZ8	GEMI8_HUMAN	GEMIN8 FAM51A1
Q9NX01	TXN4B_HUMAN	TXNL4B DIM2 DLP
Q9NX02	NALP2_HUMAN	NLRP2 NALP2 NBS1 PAN1 PYPAF2
Q9NX04	CA109_HUMAN	C1orf109
Q9NX08	COMD8_HUMAN	COMMD8 MDS022
Q9NX09	DDIT4_HUMAN	DDIT4 REDD1 RTP801
Q9NX14	NDUBB_HUMAN	NDUFB11 UNQ111/PRO1064
Q9NX18	SDHF2_HUMAN	SDHAF2 C11orf79 PGL2 SDH5
Q9NX20	RM16_HUMAN	MRPL16 PNAS-111
Q9NX46	ADPRS_HUMAN	ADPRS ADPRHL2 ARH3
Q9NX47	MARH5_HUMAN	MARCHF5 MARCH5 RNF153
Q9NX52	RHBL2_HUMAN	RHBDL2
Q9NX55	HYPK_HUMAN	HYPK C15orf63 HSPC136
Q9NX57	RAB20_HUMAN	RAB20
Q9NX58	LYAR_HUMAN	LYAR PNAS-5
Q9NX62	IMPA3_HUMAN	BPNT2 IMPA3 IMPAD1
Q9NX63	MIC19_HUMAN	CHCHD3 MIC19 MINOS3
Q9NX74	DUS2L_HUMAN	DUS2 DUS2L
Q9NX76	CKLF6_HUMAN	CMTM6 CKLFSF6
Q9NXA8	SIR5_HUMAN	SIRT5 SIR2L5
Q9NXB0	MKS1_HUMAN	MKS1
Q9NXB9	ELOV2_HUMAN	ELOVL2 ELG3 SSC2
Q9NXC5	MIO_HUMAN	MIOS
Q9NXE4	NSMA3_HUMAN	SMPD4 KIAA1418 SKNY
Q9NXE8	CWC25_HUMAN	CWC25 CCDC49
Q9NXF8	ZDHC7_HUMAN	ZDHHC7
Q9NXG0	CNTLN_HUMAN	CNTLN C9orf101 C9orf39
Q9NXL9	MCM9_HUMAN	MCM9 C6orf61 MCMDC1
Q9NXR1	NDE1_HUMAN	NDE1 NUDE
Q9NXR7	BABA2_HUMAN	BABAM2 BRCC45 BRE
Q9NXR8	ING3_HUMAN	ING3 HSPC301
Q9NXS2	QPCTL_HUMAN	QPCTL
Q9NXV2	KCTD5_HUMAN	KCTD5
Q9NXV6	CARF_HUMAN	CDKN2AIP CARF
Q9NXW2	DJB12_HUMAN	DNAJB12
Q9NXZ1	SAGE1_HUMAN	SAGE1 SAGE
Q9NY12	GAR1_HUMAN	GAR1 NOLA1
Q9NY25	CLC5A_HUMAN	CLEC5A CLECSF5 MDL1
Q9NY26	S39A1_HUMAN	SLC39A1 IRT1 ZIP1 ZIRTL CGI-08 CGI-71
Q9NY27	PP4R2_HUMAN	PPP4R2 SBBI57
Q9NY33	DPP3_HUMAN	DPP3
Q9NY61	AATF_HUMAN	AATF CHE1 DED HSPC277
Q9NY72	SCN3B_HUMAN	SCN3B KIAA1158
Q9NY87	SPNXC_HUMAN	SPANXC
Q9NY93	DDX56_HUMAN	DDX56 DDX21 NOH61
Q9NYA1	SPHK1_HUMAN	SPHK1 SK1 SPHK SPK
Q9NYB0	TE2IP_HUMAN	TERF2IP DRIP5 RAP1 PP8000
Q9NYB9	ABI2_HUMAN	ABI2 ARGBPIA
Q9NYF0	DACT1_HUMAN	DACT1 DPR1 HNG3
Q9NYF8	BCLF1_HUMAN	BCLAF1 BTF KIAA0164
Q9NYG2	ZDHC3_HUMAN	ZDHHC3 HSD49
Q9NYG5	APC11_HUMAN	ANAPC11 HSPC214
Q9NYH9	UTP6_HUMAN	UTP6 C17orf40 HCA66 MHAT
Q9NYJ8	TAB2_HUMAN	TAB2 KIAA0733 MAP3K7IP2
Q9NYK1	TLR7_HUMAN	TLR7 UNQ248/PRO285
Q9NYK5	RM39_HUMAN	MRPL39 C21orf92 MRPL5 RPML5 MSTP003 PRED22
Q9NYL2	M3K20_HUMAN	MAP3K20 MLTK ZAK HCCS4
Q9NYM9	BET1L_HUMAN	BET1L GS15
Q9NYP3	DONS_HUMAN	DONSON C21orf60
Q9NYP7	ELOV5_HUMAN	ELOVL5 ELOVL2 PRO0530
Q9NYP9	MS18A_HUMAN	MIS18A C21orf45 C21orf46 FASP1
Q9NYQ3	HAOX2_HUMAN	HAO2 HAOX2 GIG16
Q9NYQ6	CELR1_HUMAN	CELSR1 CDHF9 FMI2
Q9NYU2	UGGG1_HUMAN	UGGT1 GT UGCGL1 UGGT UGT1 UGTR
Q9NYV4	CDK12_HUMAN	CDK12 CRK7 CRKRS KIAA0904
Q9NYV6	RRN3_HUMAN	RRN3 TIFIA
Q9NYY3	PLK2_HUMAN	PLK2 SNK
Q9NYY8	FAKD2_HUMAN	FASTKD2 KIAA0971
Q9NZ01	TECR_HUMAN	TECR GPSN2 SC2
Q9NZ09	UBAP1_HUMAN	UBAP1 NAG20
Q9NZ42	PEN2_HUMAN	PSENEN PEN2 MDS033
Q9NZ43	USE1_HUMAN	USE1 USE1L MDS032
Q9NZ45	CISD1_HUMAN	CISD1 C10orf70 ZCD1 MDS029
Q9NZ52	GGA3_HUMAN	GGA3 KIAA0154
Q9NZ56	FMN2_HUMAN	FMN2
Q9NZ63	TLS1_HUMAN	C9orf78 HCA59
Q9NZ71	RTEL1_HUMAN	RTEL1 C20orf41 KIAA1088 NHL
Q9NZ81	PRR13_HUMAN	PRR13 TXR1 BM-041
Q9NZA1	CLIC5_HUMAN	CLIC5
Q9NZB2	F120A_HUMAN	FAM120A C9orf10 KIAA0183 OSSA
Q9NZC2	TREM2_HUMAN	TREM2
Q9NZC4	EHF_HUMAN	EHF ESE3 ESE3B ESEJ
Q9NZC7	WWOX_HUMAN	WWOX FOR SDR41C1 WOX1
Q9NZC9	SMAL1_HUMAN	SMARCAL1 HARP
Q9NZD2	GLTP_HUMAN	GLTP
Q9NZD8	SPG21_HUMAN	SPG21 ACP33 BM-019 GL010
Q9NZE8	RM35_HUMAN	MRPL35 BM-007
Q9NZH0	GPC5B_HUMAN	GPRC5B RAIG2
Q9NZI5	GRHL1_HUMAN	GRHL1 LBP32 MGR TFCP2L2
Q9NZI6	TF2L1_HUMAN	TFCP2L1 CRTR1 LBP9
Q9NZI7	UBIP1_HUMAN	UBP1 LBP1
Q9NZI8	IF2B1_HUMAN	IGF2BP1 CRDBP VICKZ1 ZBP1
Q9NZJ0	DTL_HUMAN	DTL CDT2 CDW1 DCAF2 L2DTL RAMP
Q9NZJ4	SACS_HUMAN	SACS KIAA0730
Q9NZJ6	COQ3_HUMAN	COQ3 UG0215E05
Q9NZJ9	NUDT4_HUMAN	NUDT4 DIPP2 KIAA0487 HDCMB47P
Q9NZL3	ZN224_HUMAN	ZNF224 BMZF2 KOX22 ZNF233 ZNF255 ZNF27
Q9NZL9	MAT2B_HUMAN	MAT2B TGR MSTP045 Nbla02999 UNQ2435/PRO4995
Q9NZM1	MYOF_HUMAN	MYOF FER1L3 KIAA1207
Q9NZM3	ITSN2_HUMAN	ITSN2 KIAA1256 SH3D1B SWAP
Q9NZM5	NOP53_HUMAN	NOP53 GLT GLTSCR2 PICT1
Q9NZN1	IRPL1_HUMAN	IL1RAPL1 OPHN4
Q9NZN4	EHD2_HUMAN	EHD2 PAST2
Q9NZN8	CNOT2_HUMAN	CNOT2 CDC36 NOT2 HSPC131 MSTP046
Q9NZN9	AIPL1_HUMAN	AIPL1 AIPL2
Q9NZQ7	PD1L1_HUMAN	CD274 B7H1 PDCD1L1 PDCD1LG1 PDL1
Q9NZS9	BFAR_HUMAN	BFAR BAR RNF47
Q9NZU0	FLRT3_HUMAN	FLRT3 KIAA1469 UNQ856/PRO1865
Q9NZU7	CABP1_HUMAN	CABP1
Q9NZZ3	CHMP5_HUMAN	CHMP5 C9orf83 SNF7DC2 CGI-34 HSPC177 PNAS-114 PNAS-2
Q9P000	COMD9_HUMAN	COMMD9 HSPC166
Q9P003	CNIH4_HUMAN	CNIH4 HSPC163
Q9P013	CWC15_HUMAN	CWC15 C11orf5 AD-002 HSPC148
Q9P015	RM15_HUMAN	MRPL15 HSPC145
Q9P016	THYN1_HUMAN	THYN1 THY28 HSPC144 MDS012 My0054
Q9P021	CRIPT_HUMAN	CRIPT HSPC139
Q9P032	NDUF4_HUMAN	NDUFAF4 C6orf66 HRPAP20 HSPC125 My013
Q9P035	HACD3_HUMAN	HACD3 BIND1 PTPLAD1
Q9P0J0	NDUAD_HUMAN	NDUFA13 GRIM19 CDA016 CGI-39
Q9P0J6	RM36_HUMAN	MRPL36 BRIP1
Q9P0J7	KCMF1_HUMAN	KCMF1 FIGC ZZZ1
Q9P0K1	ADA22_HUMAN	ADAM22 MDC2
Q9P0K7	RAI14_HUMAN	RAI14 KIAA1334 NORPEG
Q9P0K8	FOXJ2_HUMAN	FOXJ2 FHX
Q9P0L0	VAPA_HUMAN	VAPA VAP33
Q9P0L2	MARK1_HUMAN	MARK1 KIAA1477 MARK
Q9P0L9	PK2L1_HUMAN	PKD2L1 PKD2L PKDL TRPP3
Q9P0M2	AKA7G_HUMAN	AKAP7 AKAP18
Q9P0M9	RM27_HUMAN	MRPL27 HSPC250
Q9P0N8	MARH2_HUMAN	MARCHF2 MARCH2 RNF172 HSPC240
Q9P0P8	MRES1_HUMAN	MTRES1 C6orf203 HSPC230
Q9P0R6	GSKIP_HUMAN	GSKIP C14orf129 HSPC210
Q9P0S3	ORML1_HUMAN	ORMDL1 HSPC202
Q9P0T7	TMEM9_HUMAN	TMEM9 DERP4 TMEM9A HSPC186 PSEC0012 UNQ631/PRO1248
Q9P0U1	TOM7_HUMAN	TOMM7 TOM7 TOMM07 AD-014
Q9P0U3	SENP1_HUMAN	SENP1
Q9P0U4	CXXC1_HUMAN	CXXC1 CFP1 CGBP PCCX1 PHF18
Q9P0W8	SPAT7_HUMAN	SPATA7 HSD3
Q9P0Z9	SOX_HUMAN	PIPOX LPIPOX PSO
Q9P107	GMIP_HUMAN	GMIP
Q9P1Q0	VPS54_HUMAN	VPS54 HCC8
Q9P1T7	MDFIC_HUMAN	MDFIC
Q9P1Z0	ZBTB4_HUMAN	ZBTB4 KIAA1538
Q9P1Z2	CACO1_HUMAN	CALCOCO1 KIAA1536 PP13275 UNQ2436/PRO4996
Q9P1Z3	HCN3_HUMAN	HCN3 KIAA1535
Q9P209	CEP72_HUMAN	CEP72 KIAA1519
Q9P212	PLCE1_HUMAN	PLCE1 KIAA1516 PLCE PPLC
Q9P241	AT10D_HUMAN	ATP10D ATPVD KIAA1487
Q9P246	STIM2_HUMAN	STIM2 KIAA1482
Q9P253	VPS18_HUMAN	VPS18 KIAA1475
Q9P265	DIP2B_HUMAN	DIP2B KIAA1463
Q9P267	MBD5_HUMAN	MBD5 KIAA1461
Q9P270	SLAI2_HUMAN	SLAIN2 KIAA1458
Q9P275	UBP36_HUMAN	USP36 KIAA1453
Q9P287	BCCIP_HUMAN	BCCIP TOK1
Q9P289	STK26_HUMAN	STK26 MASK MST4
Q9P2B4	CT2NL_HUMAN	CTTNBP2NL KIAA1433
Q9P2D1	CHD7_HUMAN	CHD7 KIAA1416
Q9P2E9	RRBP1_HUMAN	RRBP1 KIAA1398
Q9P2G3	KLH14_HUMAN	KLHL14 KIAA1384
Q9P2H0	CE126_HUMAN	CEP126 KIAA1377
Q9P2J5	SYLC_HUMAN	LARS1 KIAA1352 LARS
Q9P2K5	MYEF2_HUMAN	MYEF2 KIAA1341
Q9P2M4	TBC14_HUMAN	TBC1D14 KIAA1322
Q9P2M7	CING_HUMAN	CGN KIAA1319
Q9P2N4	ATS9_HUMAN	ADAMTS9 KIAA1312
Q9P2N6	KANL3_HUMAN	KANSL3 KIAA1310 NSL3 PRTD SI1
Q9P2P6	STAR9_HUMAN	STARD9 KIAA1300
Q9P2R7	SUCB1_HUMAN	SUCLA2
Q9P2S5	WRP73_HUMAN	WRAP73 WDR8
Q9P2W9	STX18_HUMAN	STX18 GIG9
Q9P2X0	DPM3_HUMAN	DPM3
Q9P2Y4	ZN219_HUMAN	ZNF219
Q9P2Y5	UVRAG_HUMAN	UVRAG
Q9UBB4	ATX10_HUMAN	ATXN10 SCA10
Q9UBB5	MBD2_HUMAN	MBD2
Q9UBB6	NCDN_HUMAN	NCDN KIAA0607
Q9UBB9	TFP11_HUMAN	TFIP11 STIP HSPC006
Q9UBC1	IKBL1_HUMAN	NFKBIL1 IKBL
Q9UBC3	DNM3B_HUMAN	DNMT3B
Q9UBC9	SPRR3_HUMAN	SPRR3 SPRC
Q9UBD0	HSFX1_HUMAN	HSFX1 LW-1; HSFX2
Q9UBD6	RHCG_HUMAN	RHCG C15orf6 CDRC2 PDRC2 RHGK
Q9UBE0	SAE1_HUMAN	SAE1 AOS1 SUA1 UBLE1A
Q9UBF1	MAGC2_HUMAN	MAGEC2 HCA587 MAGEE1
Q9UBF6	RBX2_HUMAN	RNF7 RBX2 ROC2 SAG
Q9UBI9	HDC_HUMAN	HECA HDC
Q9UBJ2	ABCD2_HUMAN	ABCD2 ALD1 ALDL1 ALDR ALDRP
Q9UBK2	PRGC1_HUMAN	PPARGC1A LEM6 PGC1 PGC1A PPARGC1
Q9UBK9	UXT_HUMAN	UXT HSPC024
Q9UBL3	ASH2L_HUMAN	ASH2L ASH2L1
Q9UBL6	CPNE7_HUMAN	CPNE7
Q9UBM7	DHCR7_HUMAN	DHCR7 D7SR
Q9UBN4	TRPC4_HUMAN	TRPC4
Q9UBP0	SPAST_HUMAN	SPAST ADPSP FSP2 KIAA1083 SPG4
Q9UBP6	TRMB_HUMAN	METTL1 C12orf1
Q9UBQ0	VPS29_HUMAN	VPS29 DC15 DC7 MDS007
Q9UBQ5	EIF3K_HUMAN	EIF3K EIF3S12 ARG134 HSPC029 MSTP001 PTD001
Q9UBQ6	EXTL2_HUMAN	EXTL2 EXTR2
Q9UBR2	CATZ_HUMAN	CTSZ
Q9UBS3	DNJB9_HUMAN	DNAJB9 MDG1 UNQ743/PRO1471
Q9UBS4	DJB11_HUMAN	DNAJB11 EDJ ERJ3 HDJ9 PSEC0121 UNQ537/PRO1080
